label,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
t_pose,0.6085341572761536,0.248849019408226,0.4732665419578552,0.24775002896785736,0.6374047994613647,0.3789268732070923,0.45380154252052307,0.37840330600738525,0.6350047588348389,0.49036750197410583,0.45334959030151367,0.48864004015922546,0.5889682173728943,0.5088587403297424,0.5098971128463745,0.5121278166770935,0.5893923044204712,0.6890508532524109,0.5116392970085144,0.6928991675376892,0.5980302095413208,0.8705072402954102,0.5146934390068054,0.8782666325569153
t_pose,0.6085567474365234,0.24862264096736908,0.4730326235294342,0.24780011177062988,0.6373013257980347,0.3789147734642029,0.45417124032974243,0.37947437167167664,0.6352282762527466,0.49088969826698303,0.4540705680847168,0.48968324065208435,0.5892415046691895,0.5091754794120789,0.5098943710327148,0.5123242139816284,0.589999794960022,0.6891037225723267,0.5115076303482056,0.6938959956169128,0.5983030200004578,0.8714427947998047,0.5142936110496521,0.879155695438385
t_pose,0.6083433628082275,0.24836386740207672,0.4727572500705719,0.24824698269367218,0.6370254755020142,0.37859123945236206,0.4544639587402344,0.38063299655914307,0.6350599527359009,0.4909113049507141,0.4550781846046448,0.4904748499393463,0.5895392298698425,0.5091886520385742,0.5103017687797546,0.51234370470047,0.5901757478713989,0.6888245344161987,0.5118997693061829,0.693681001663208,0.5982691645622253,0.8711321353912354,0.5143566727638245,0.8782486319541931
t_pose,0.608178973197937,0.2481684684753418,0.472381591796875,0.2489928901195526,0.6369436979293823,0.3785385489463806,0.45414215326309204,0.3812381327152252,0.6351839900016785,0.49099376797676086,0.4551038146018982,0.4915297329425812,0.5900344848632812,0.509406328201294,0.5105921626091003,0.5133897066116333,0.5903278589248657,0.6888439655303955,0.5120788812637329,0.6966084837913513,0.5983782410621643,0.8710620403289795,0.5139874219894409,0.8783839344978333
t_pose,0.6081336736679077,0.24760374426841736,0.47182053327560425,0.24950625002384186,0.6362289786338806,0.377703994512558,0.45392686128616333,0.3820878863334656,0.6350415945053101,0.49101001024246216,0.45510464906692505,0.4921894371509552,0.5900964736938477,0.5091734528541565,0.5107666254043579,0.5134146809577942,0.5902294516563416,0.6889191269874573,0.513012707233429,0.6970663070678711,0.5981936454772949,0.8698647022247314,0.5139861106872559,0.8780801296234131
t_pose,0.6075719594955444,0.24700266122817993,0.4705738425254822,0.2496926635503769,0.6353632807731628,0.37713712453842163,0.4537228047847748,0.38247498869895935,0.6348310708999634,0.491152822971344,0.4549121856689453,0.4925960600376129,0.5899748802185059,0.508735716342926,0.5106488466262817,0.5132973790168762,0.5901083946228027,0.6894477009773254,0.5131897330284119,0.6975703835487366,0.5981401205062866,0.8698620200157166,0.5139751434326172,0.8777827620506287
t_pose,0.6070089340209961,0.24623416364192963,0.47023338079452515,0.24968113005161285,0.6345255374908447,0.3760116398334503,0.4535755217075348,0.3824813961982727,0.6347367167472839,0.49094995856285095,0.45477551221847534,0.4925948679447174,0.5899794697761536,0.5079482197761536,0.5105629563331604,0.5127981901168823,0.5900374054908752,0.6896077394485474,0.5136611461639404,0.6973611116409302,0.598161518573761,0.8698694705963135,0.5142889022827148,0.8777809739112854
t_pose,0.6066383123397827,0.2456718236207962,0.4699271619319916,0.24964803457260132,0.6339515447616577,0.37496548891067505,0.45347529649734497,0.38231128454208374,0.6346502900123596,0.49094611406326294,0.4543473720550537,0.49258676171302795,0.5899465680122375,0.507547914981842,0.5105302929878235,0.5122728943824768,0.5899860262870789,0.6897100210189819,0.5138053894042969,0.6971517205238342,0.5982002019882202,0.8698108792304993,0.5143946409225464,0.8777393698692322
t_pose,0.6060324311256409,0.2451019138097763,0.4690190255641937,0.2496468424797058,0.6337486505508423,0.37381213903427124,0.4533102512359619,0.3822636008262634,0.6347559690475464,0.4907822906970978,0.453329861164093,0.4925398826599121,0.589601457118988,0.5075550675392151,0.5102092623710632,0.512351930141449,0.5899723768234253,0.6910132765769958,0.5137476325035095,0.700273334980011,0.5986739993095398,0.870560348033905,0.5143746137619019,0.8782529234886169
t_pose,0.6056654453277588,0.24499329924583435,0.46869906783103943,0.24967260658740997,0.6336157917976379,0.37332457304000854,0.45324358344078064,0.38224807381629944,0.6348369121551514,0.4904094338417053,0.4516565203666687,0.49259573221206665,0.5893443822860718,0.5078689455986023,0.5097842216491699,0.51282799243927,0.5893204808235168,0.6935455799102783,0.5137060880661011,0.7027475237846375,0.5985242128372192,0.8711704611778259,0.5143665075302124,0.8786710500717163
t_pose,0.6051562428474426,0.2445324808359146,0.46737900376319885,0.24973727762699127,0.633476972579956,0.3729410469532013,0.4529980719089508,0.3822503685951233,0.6350933313369751,0.4903261065483093,0.4504854083061218,0.4928836524486542,0.5892195105552673,0.5078785419464111,0.5095030069351196,0.5128939747810364,0.5887179970741272,0.6943874359130859,0.513776421546936,0.7025396823883057,0.5984578132629395,0.8718346357345581,0.5143596529960632,0.8800557255744934
t_pose,0.6047731637954712,0.24401429295539856,0.466572105884552,0.2496938407421112,0.6330727338790894,0.37204840779304504,0.45216983556747437,0.3821730315685272,0.6353498697280884,0.48998868465423584,0.4489341378211975,0.49382010102272034,0.5887425541877747,0.5072293877601624,0.5090718865394592,0.5125158429145813,0.5873826742172241,0.6943556666374207,0.5139603614807129,0.7017461061477661,0.5977681279182434,0.8720600008964539,0.5145137906074524,0.8803004622459412
t_pose,0.604367733001709,0.24379387497901917,0.46556082367897034,0.24974089860916138,0.6329461336135864,0.37176769971847534,0.4515482783317566,0.38216671347618103,0.6358283162117004,0.4899233281612396,0.447390615940094,0.49389106035232544,0.5887104272842407,0.5072709321975708,0.5089768171310425,0.5125207901000977,0.5870132446289062,0.6959156394004822,0.5139507055282593,0.7016630172729492,0.5978218913078308,0.8739693760871887,0.5144881010055542,0.8822923898696899
t_pose,0.6042765378952026,0.2436908334493637,0.465127170085907,0.24953921139240265,0.6328712105751038,0.37150102853775024,0.45053166151046753,0.3818202018737793,0.636420488357544,0.4896720349788666,0.44589442014694214,0.4940613806247711,0.588353157043457,0.5076051950454712,0.5081893801689148,0.5126722455024719,0.5862898826599121,0.6990363597869873,0.5138116478919983,0.7027069330215454,0.5977274179458618,0.8765986561775208,0.5141774415969849,0.883610188961029
t_pose,0.6041877269744873,0.24362674355506897,0.4645478129386902,0.2495570331811905,0.6326366662979126,0.3713216185569763,0.4499533176422119,0.38181713223457336,0.6372455954551697,0.48950058221817017,0.4454503655433655,0.4942968785762787,0.5883375406265259,0.5076329708099365,0.5080746412277222,0.5129125714302063,0.58629310131073,0.6995889544487,0.5137929916381836,0.702612042427063,0.5986950397491455,0.8765100836753845,0.5136637687683105,0.8835307359695435
t_pose,0.6040149927139282,0.24336789548397064,0.4641083776950836,0.24959664046764374,0.6324895024299622,0.3710311949253082,0.4498801827430725,0.3818346858024597,0.637797474861145,0.48950105905532837,0.4455254077911377,0.4948684275150299,0.5881820917129517,0.5079646706581116,0.5076390504837036,0.5132153630256653,0.5860518217086792,0.7006599307060242,0.5133613348007202,0.7025347352027893,0.5987574458122253,0.8779435753822327,0.5134747624397278,0.8834754824638367
t_pose,0.6036939024925232,0.24291981756687164,0.46361762285232544,0.24975889921188354,0.6321149468421936,0.3707748353481293,0.4497312903404236,0.38195765018463135,0.6381916403770447,0.4894951283931732,0.4455779194831848,0.4951239228248596,0.5880953073501587,0.5081021189689636,0.5074697732925415,0.5135791897773743,0.5856605768203735,0.7012299299240112,0.5130218267440796,0.7029736042022705,0.5986815690994263,0.8779176473617554,0.5134438872337341,0.8826590776443481
t_pose,0.6036267876625061,0.24250786006450653,0.4633828103542328,0.24976153671741486,0.6319311261177063,0.3706359565258026,0.44972071051597595,0.3819666802883148,0.6389705538749695,0.4895602762699127,0.44565677642822266,0.49569252133369446,0.5880729556083679,0.5081872344017029,0.5074451565742493,0.5137860178947449,0.5856497883796692,0.7024142146110535,0.5127318501472473,0.7033079266548157,0.5988078117370605,0.8796794414520264,0.5127742290496826,0.8831943869590759
t_pose,0.6036145091056824,0.24232491850852966,0.4633573591709137,0.2497667521238327,0.6316820979118347,0.3704903721809387,0.44971948862075806,0.3819102346897125,0.6401671171188354,0.4895954430103302,0.44570526480674744,0.4956916570663452,0.5880598425865173,0.508298397064209,0.5074560642242432,0.5139257311820984,0.58564293384552,0.7023616433143616,0.512592077255249,0.7039514780044556,0.5988094210624695,0.8795890212059021,0.5125584602355957,0.8826285004615784
t_pose,0.603575587272644,0.24205486476421356,0.4633081555366516,0.24978016316890717,0.6317062973976135,0.37028768658638,0.44977322220802307,0.382048636674881,0.6429246664047241,0.4897393584251404,0.4454313814640045,0.49649620056152344,0.5880376100540161,0.5086466670036316,0.507627546787262,0.5143779516220093,0.5856717824935913,0.7026539444923401,0.5125869512557983,0.7050308585166931,0.5994889736175537,0.8797495365142822,0.5122047066688538,0.8826143741607666
t_pose,0.6035223007202148,0.2417246550321579,0.4632956087589264,0.24972771108150482,0.6320978403091431,0.3702887296676636,0.4497062563896179,0.3820725083351135,0.6457720994949341,0.4894481599330902,0.44301390647888184,0.4969272315502167,0.5877140760421753,0.5086401700973511,0.5076773166656494,0.514363169670105,0.585725724697113,0.7026107311248779,0.5127259492874146,0.7051185369491577,0.5994819402694702,0.8792939782142639,0.5121651291847229,0.8827569484710693
t_pose,0.6029443144798279,0.24138157069683075,0.46320968866348267,0.24988441169261932,0.6324902772903442,0.3701243996620178,0.44960206747055054,0.38235360383987427,0.648431122303009,0.48747169971466064,0.43858766555786133,0.49693313241004944,0.5867592096328735,0.5086410045623779,0.507605254650116,0.5143670439720154,0.5852189660072327,0.7029975056648254,0.5128093957901001,0.7062865495681763,0.5989866256713867,0.8801887035369873,0.5121636986732483,0.8829672932624817
t_pose,0.6025696992874146,0.2411317080259323,0.4631308913230896,0.2499544620513916,0.6339097023010254,0.3699796795845032,0.4489203095436096,0.382529616355896,0.6526867747306824,0.4858800768852234,0.43225884437561035,0.4970352053642273,0.5855886936187744,0.5086790919303894,0.5074175596237183,0.514400064945221,0.5848022699356079,0.7037733793258667,0.5128135681152344,0.7066060900688171,0.5988609790802002,0.8810898661613464,0.5121934413909912,0.8830919861793518
t_pose,0.602491557598114,0.24075226485729218,0.4631807208061218,0.24996928870677948,0.6360764503479004,0.3700811266899109,0.44800662994384766,0.3818570673465729,0.6574417352676392,0.48591047525405884,0.4239627420902252,0.4947529733181,0.5846543908119202,0.5090476274490356,0.5073992013931274,0.5144086480140686,0.584591805934906,0.70525062084198,0.5127777457237244,0.7066164612770081,0.5989008545875549,0.8813294768333435,0.5122054219245911,0.8832037448883057
t_pose,0.6023584604263306,0.2405567318201065,0.463252454996109,0.2503407299518585,0.6384121179580688,0.3686228096485138,0.44713306427001953,0.3817630410194397,0.6654876470565796,0.4824797511100769,0.4153777062892914,0.49219459295272827,0.5846730470657349,0.5097042918205261,0.5074411034584045,0.515107274055481,0.5845116972923279,0.7078912258148193,0.5126982927322388,0.7083420157432556,0.5994884967803955,0.8828230500221252,0.5118765830993652,0.883463978767395
t_pose,0.6023232340812683,0.24027986824512482,0.46368926763534546,0.25035402178764343,0.6399708986282349,0.3646240234375,0.44551944732666016,0.38109880685806274,0.6755052804946899,0.4742153286933899,0.4073602557182312,0.4851895570755005,0.5844472646713257,0.5090559124946594,0.5074247717857361,0.5141730904579163,0.5845027565956116,0.7077809572219849,0.512588381767273,0.7083011269569397,0.5995979309082031,0.8827275633811951,0.5119760036468506,0.8835180997848511
t_pose,0.6023525595664978,0.23962149024009705,0.4642607569694519,0.2502489387989044,0.6435182094573975,0.36171042919158936,0.44297274947166443,0.3781549036502838,0.6862308979034424,0.47232770919799805,0.3987390398979187,0.4755292236804962,0.5844603776931763,0.5090850591659546,0.5074131488800049,0.5141903162002563,0.5846720933914185,0.7093788981437683,0.5125688314437866,0.7088383436203003,0.6007069945335388,0.8840358257293701,0.5119103193283081,0.8841889500617981
t_pose,0.6025475263595581,0.2394346296787262,0.46454983949661255,0.24995465576648712,0.6499760746955872,0.35841038823127747,0.4375002384185791,0.37460625171661377,0.701252818107605,0.46490514278411865,0.38870376348495483,0.46898752450942993,0.5849035978317261,0.5091606974601746,0.5075330138206482,0.5143550634384155,0.5850938558578491,0.7113673090934753,0.5125223994255066,0.7097079753875732,0.6010153889656067,0.8886507153511047,0.511358916759491,0.8851696848869324
t_pose,0.6028107404708862,0.23932726681232452,0.46532225608825684,0.2490425407886505,0.6552751064300537,0.3558287024497986,0.4322875142097473,0.36938369274139404,0.7129694819450378,0.4580301344394684,0.378911554813385,0.458039790391922,0.5851577520370483,0.5090318322181702,0.507861852645874,0.514173150062561,0.5859439373016357,0.712051510810852,0.5125437378883362,0.7097564339637756,0.6018310785293579,0.8887299299240112,0.5112817883491516,0.8874766826629639
t_pose,0.6032593250274658,0.23934809863567352,0.4657552242279053,0.2483842372894287,0.661110520362854,0.35371583700180054,0.4280381202697754,0.36529284715652466,0.7199253439903259,0.4476088881492615,0.3696400821208954,0.45029157400131226,0.5850355625152588,0.5090034604072571,0.5078811049461365,0.5140737295150757,0.5860777497291565,0.7119114995002747,0.5123003721237183,0.709940493106842,0.6019110083580017,0.8887127637863159,0.5105606317520142,0.8882735967636108
t_pose,0.6040695309638977,0.23928233981132507,0.4664549231529236,0.2475886046886444,0.663912296295166,0.3483600914478302,0.42201805114746094,0.3628382682800293,0.7239747047424316,0.43253299593925476,0.35773029923439026,0.4428870975971222,0.5850259065628052,0.5089603066444397,0.5078652501106262,0.5140280723571777,0.5868210792541504,0.7118047475814819,0.5117675065994263,0.710015058517456,0.6019982099533081,0.8886368274688721,0.5102763175964355,0.8888377547264099
t_pose,0.6051581501960754,0.23927755653858185,0.4674088954925537,0.24707549810409546,0.6688581705093384,0.34068888425827026,0.4146186411380768,0.35877367854118347,0.734185516834259,0.4202961325645447,0.34964436292648315,0.43493616580963135,0.5850129127502441,0.5089473724365234,0.5076170563697815,0.5138521194458008,0.5875886082649231,0.7109130620956421,0.5106397271156311,0.7099955081939697,0.6027894020080566,0.88941890001297,0.5102367997169495,0.8901317119598389
t_pose,0.6064275503158569,0.23924654722213745,0.4676814079284668,0.24683675169944763,0.6749572157859802,0.335470974445343,0.408069908618927,0.3548126518726349,0.7464928030967712,0.40907078981399536,0.3412405550479889,0.4285672903060913,0.5850909948348999,0.5091416239738464,0.5076196193695068,0.5138493776321411,0.5877155661582947,0.7106983065605164,0.5090082883834839,0.7102500200271606,0.6024158000946045,0.8900147676467896,0.5099833011627197,0.8906238079071045
t_pose,0.6068766713142395,0.23923903703689575,0.46794700622558594,0.24685007333755493,0.6806527972221375,0.3298981785774231,0.4040800631046295,0.34960275888442993,0.7556856870651245,0.3971445858478546,0.3359770178794861,0.41710788011550903,0.5853594541549683,0.5091387629508972,0.5077404975891113,0.5138472318649292,0.5884459018707275,0.70958012342453,0.5087124109268188,0.710242509841919,0.602374255657196,0.8911323547363281,0.5100427865982056,0.8905815482139587
t_pose,0.6088289618492126,0.23933976888656616,0.4687274992465973,0.24673502147197723,0.6851446628570557,0.3251902759075165,0.4013236165046692,0.34253332018852234,0.7637234926223755,0.3830226957798004,0.3307064175605774,0.4037550687789917,0.5856789350509644,0.5091996788978577,0.5081364512443542,0.5136985182762146,0.5885717868804932,0.7086620330810547,0.5078309178352356,0.7101236581802368,0.6023350954055786,0.8910562992095947,0.5098676681518555,0.8895565867424011
t_pose,0.6112072467803955,0.23966632783412933,0.4692295491695404,0.2465963363647461,0.6903457045555115,0.3193088471889496,0.39887359738349915,0.33726441860198975,0.7743245959281921,0.37159615755081177,0.3240465521812439,0.39147281646728516,0.5856836438179016,0.5093263983726501,0.5082554817199707,0.5137168765068054,0.5897579193115234,0.7083894610404968,0.5078185200691223,0.7100958228111267,0.6027859449386597,0.8913141489028931,0.5098615884780884,0.890156626701355
t_pose,0.6123072504997253,0.23967133462429047,0.4698476791381836,0.2462807595729828,0.6936318874359131,0.3077874183654785,0.395264208316803,0.33085861802101135,0.7796124219894409,0.35579416155815125,0.31497281789779663,0.38289010524749756,0.585773766040802,0.5094424486160278,0.5087891221046448,0.5137054324150085,0.589776337146759,0.7081612944602966,0.5078554153442383,0.7095934748649597,0.6024209260940552,0.8908405900001526,0.5102983713150024,0.8888509273529053
t_pose,0.6134495139122009,0.23959554731845856,0.4706827700138092,0.24590905010700226,0.6981028318405151,0.29825881123542786,0.39357978105545044,0.3243209421634674,0.7862893342971802,0.3418765366077423,0.31001564860343933,0.3727809488773346,0.5859019160270691,0.5094320178031921,0.5090816020965576,0.5131809711456299,0.5903335213661194,0.7078558802604675,0.5080841779708862,0.7092670798301697,0.6026078462600708,0.8900421261787415,0.5106789469718933,0.8878717422485352
t_pose,0.6146481037139893,0.23807020485401154,0.4719255864620209,0.24484792351722717,0.7021031975746155,0.2908668518066406,0.3931387960910797,0.3164661228656769,0.7919924259185791,0.32773154973983765,0.30746614933013916,0.36128509044647217,0.5859414339065552,0.5086444020271301,0.5094335675239563,0.5109561681747437,0.5903928279876709,0.7058172821998596,0.5083049535751343,0.7069619297981262,0.6026188135147095,0.8889884948730469,0.5109914541244507,0.8864759802818298
t_pose,0.616044819355011,0.23640193045139313,0.4728963375091553,0.244386687874794,0.7040923833847046,0.28342071175575256,0.3909212648868561,0.309943288564682,0.7948183417320251,0.3149924576282501,0.3027185797691345,0.353772908449173,0.5860980749130249,0.5085130333900452,0.5096429586410522,0.5100212097167969,0.590431809425354,0.7054139375686646,0.5085384845733643,0.7063701152801514,0.6021396517753601,0.8870744705200195,0.5112825632095337,0.8843740820884705
t_pose,0.6157933473587036,0.23390068113803864,0.4734410345554352,0.2437986582517624,0.7036266326904297,0.2719920873641968,0.3899182081222534,0.3034736216068268,0.7971338629722595,0.2985179126262665,0.3016059398651123,0.34319332242012024,0.5863216519355774,0.5083694458007812,0.5098100900650024,0.5094409584999084,0.590418815612793,0.7043761610984802,0.5085480809211731,0.7045087218284607,0.6017925143241882,0.884016215801239,0.5109834671020508,0.880518913269043
t_pose,0.6157206892967224,0.23221436142921448,0.4739965796470642,0.24375203251838684,0.7044879794120789,0.2640880346298218,0.3874824643135071,0.29760095477104187,0.7983682155609131,0.28793278336524963,0.2973117232322693,0.33061483502388,0.5868116021156311,0.508358359336853,0.5101245641708374,0.5092464685440063,0.5903460383415222,0.7037267684936523,0.5085655450820923,0.7036792635917664,0.6005797982215881,0.8808316588401794,0.5104888677597046,0.8789794445037842
t_pose,0.615859866142273,0.2311880737543106,0.4739096164703369,0.24364957213401794,0.7064524292945862,0.25723788142204285,0.38287633657455444,0.29386666417121887,0.8027075529098511,0.27613240480422974,0.2937062084674835,0.3202349841594696,0.5873515605926514,0.5082973837852478,0.5103521943092346,0.5091181397438049,0.5901609659194946,0.7037537693977356,0.5086780190467834,0.7037546038627625,0.5998328328132629,0.8799285888671875,0.5104855298995972,0.878989040851593
t_pose,0.6160715222358704,0.23062185943126678,0.4738704264163971,0.24338679015636444,0.7077028751373291,0.2531913220882416,0.3796636164188385,0.28680241107940674,0.8029513359069824,0.2657634913921356,0.29061734676361084,0.30736637115478516,0.5879783034324646,0.5083864331245422,0.5105021595954895,0.5090871453285217,0.5903193950653076,0.7042196393013,0.5090333223342896,0.7038701176643372,0.5998250842094421,0.8787363171577454,0.5104620456695557,0.8786982893943787
t_pose,0.6163350343704224,0.2295013964176178,0.4738249182701111,0.24285826086997986,0.7094765901565552,0.2454214245080948,0.3777824640274048,0.28346431255340576,0.8091486692428589,0.25510063767433167,0.2896507680416107,0.3011391758918762,0.5882834792137146,0.5084803104400635,0.5106473565101624,0.509078860282898,0.5901476144790649,0.7053536772727966,0.509284257888794,0.7040374875068665,0.5995827317237854,0.8780435919761658,0.5103326439857483,0.8788163065910339
t_pose,0.6163867712020874,0.22768619656562805,0.4737897515296936,0.24150024354457855,0.7084692716598511,0.23997987806797028,0.3767271637916565,0.2790662944316864,0.8070775866508484,0.2423974573612213,0.285222589969635,0.29372653365135193,0.5883146524429321,0.5083470344543457,0.5106477737426758,0.5083538889884949,0.5900211334228516,0.7060804963111877,0.5092908143997192,0.703723669052124,0.5995604395866394,0.8777821660041809,0.5101813673973083,0.8783408403396606
t_pose,0.6163333058357239,0.22534088790416718,0.47412148118019104,0.2406405806541443,0.7081285119056702,0.23255687952041626,0.37834975123405457,0.27582356333732605,0.805314838886261,0.2323005348443985,0.2878299057483673,0.2866095304489136,0.5885204076766968,0.5075977444648743,0.5108606219291687,0.5072906613349915,0.5894426107406616,0.7056030035018921,0.5093041658401489,0.702783465385437,0.5990272760391235,0.8771340250968933,0.510259211063385,0.8774027228355408
t_pose,0.6164507865905762,0.22450107336044312,0.4743289351463318,0.2397649884223938,0.7087346315383911,0.2288169413805008,0.3780283033847809,0.27344295382499695,0.8051717877388,0.22359414398670197,0.2855282425880432,0.2806312143802643,0.5886884927749634,0.5070995688438416,0.5109755992889404,0.5065737962722778,0.5892357230186462,0.7055473923683167,0.509326159954071,0.7024692296981812,0.5980952978134155,0.8772386312484741,0.5103330612182617,0.8774988651275635
t_pose,0.6165664196014404,0.2238742560148239,0.4743843078613281,0.23930257558822632,0.7097141742706299,0.22284235060214996,0.3777562379837036,0.2721291780471802,0.8099675178527832,0.21212318539619446,0.2835497260093689,0.2738904654979706,0.5888959765434265,0.5072394013404846,0.5110174417495728,0.5066272020339966,0.5890437364578247,0.7058068513870239,0.509315013885498,0.7024896144866943,0.5981104969978333,0.8772814273834229,0.5103337168693542,0.8775748610496521
t_pose,0.6167771220207214,0.22357818484306335,0.47442626953125,0.23899176716804504,0.7110123634338379,0.21908549964427948,0.3782387971878052,0.26978397369384766,0.8105049133300781,0.20848563313484192,0.28542619943618774,0.26749417185783386,0.5895907878875732,0.506675124168396,0.511252760887146,0.5063787698745728,0.5890814065933228,0.7047461271286011,0.5093229413032532,0.7013342976570129,0.5977832674980164,0.8771946430206299,0.5101501941680908,0.8776286840438843
